State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
North Carolina,37,2006,2006,Methadone,T40.3,34,8917270,0.4
North Carolina,37,2006,2006,Other synthetic narcotics,T40.4,16,8917270,Unreliable
North Carolina,37,2007,2007,Other opioids,T40.2,51,9118037,0.6
North Carolina,37,2007,2007,Methadone,T40.3,32,9118037,0.4
North Carolina,37,2007,2007,Other synthetic narcotics,T40.4,16,9118037,Unreliable
North Carolina,37,2008,2008,Other opioids,T40.2,75,9309449,0.8
North Carolina,37,2008,2008,Methadone,T40.3,32,9309449,0.3
North Carolina,37,2008,2008,Other synthetic narcotics,T40.4,15,9309449,Unreliable
North Carolina,37,2009,2009,Other opioids,T40.2,72,9449566,0.8
North Carolina,37,2009,2009,Methadone,T40.3,37,9449566,0.4
North Carolina,37,2009,2009,Other synthetic narcotics,T40.4,26,9449566,0.3
North Carolina,37,2010,2010,Other opioids,T40.2,93,9535483,1
North Carolina,37,2010,2010,Methadone,T40.3,38,9535483,0.4
North Carolina,37,2010,2010,Other synthetic narcotics,T40.4,36,9535483,0.4
North Carolina,37,2011,2011,Heroin,T40.1,11,9656401,Unreliable
North Carolina,37,2011,2011,Other opioids,T40.2,124,9656401,1.3
North Carolina,37,2011,2011,Methadone,T40.3,42,9656401,0.4
North Carolina,37,2011,2011,Other synthetic narcotics,T40.4,38,9656401,0.4
North Carolina,37,2011,2011,Other and unspecified narcotics,T40.6,11,9656401,Unreliable
North Carolina,37,2012,2012,Heroin,T40.1,14,9752073,Unreliable
North Carolina,37,2012,2012,Other opioids,T40.2,136,9752073,1.4
North Carolina,37,2012,2012,Methadone,T40.3,42,9752073,0.4
North Carolina,37,2012,2012,Other synthetic narcotics,T40.4,28,9752073,0.3
North Carolina,37,2012,2012,Other and unspecified narcotics,T40.6,11,9752073,Unreliable
North Carolina,37,2013,2013,Heroin,T40.1,22,9848060,0.2
North Carolina,37,2013,2013,Other opioids,T40.2,106,9848060,1.1
North Carolina,37,2013,2013,Methadone,T40.3,36,9848060,0.4
North Carolina,37,2013,2013,Other synthetic narcotics,T40.4,25,9848060,0.3
North Carolina,37,2014,2014,Heroin,T40.1,56,9943964,0.6
North Carolina,37,2014,2014,Other opioids,T40.2,215,9943964,2.2
North Carolina,37,2014,2014,Methadone,T40.3,68,9943964,0.7
North Carolina,37,2014,2014,Other synthetic narcotics,T40.4,80,9943964,0.8
North Carolina,37,2015,2015,Heroin,T40.1,125,10042802,1.2
North Carolina,37,2015,2015,Other opioids,T40.2,341,10042802,3.4
North Carolina,37,2015,2015,Methadone,T40.3,64,10042802,0.6
North Carolina,37,2015,2015,Other synthetic narcotics,T40.4,135,10042802,1.3
North Carolina,37,2015,2015,Other and unspecified narcotics,T40.6,20,10042802,0.2
North Carolina,37,2016,2016,Heroin,T40.1,223,10146788,2.2
North Carolina,37,2016,2016,Other opioids,T40.2,377,10146788,3.7
North Carolina,37,2016,2016,Methadone,T40.3,75,10146788,0.7
North Carolina,37,2016,2016,Other synthetic narcotics,T40.4,237,10146788,2.3
North Carolina,37,2016,2016,Other and unspecified narcotics,T40.6,13,10146788,Unreliable
North Carolina,37,2017,2017,Heroin,T40.1,210,10273419,2
North Carolina,37,2017,2017,Other opioids,T40.2,342,10273419,3.3
North Carolina,37,2017,2017,Methadone,T40.3,60,10273419,0.6
North Carolina,37,2017,2017,Other synthetic narcotics,T40.4,487,10273419,4.7
North Carolina,37,2017,2017,Other and unspecified narcotics,T40.6,24,10273419,0.2
North Carolina,37,2018,2018,Heroin,T40.1,223,10383620,2.1
North Carolina,37,2018,2018,Other opioids,T40.2,273,10383620,2.6
North Carolina,37,2018,2018,Methadone,T40.3,43,10383620,0.4
North Carolina,37,2018,2018,Other synthetic narcotics,T40.4,526,10383620,5.1
North Carolina,37,2018,2018,Other and unspecified narcotics,T40.6,12,10383620,Unreliable
North Dakota,38,2008,2008,Other and unspecified narcotics,T40.6,11,657569,Unreliable
North Dakota,38,2014,2014,Other opioids,T40.2,12,739482,Unreliable
North Dakota,38,2015,2015,Other opioids,T40.2,11,756927,Unreliable
North Dakota,38,2015,2015,Other and unspecified narcotics,T40.6,10,756927,Unreliable
North Dakota,38,2016,2016,Other and unspecified narcotics,T40.6,11,757952,Unreliable
North Dakota,38,2017,2017,Other opioids,T40.2,11,755393,Unreliable
Ohio,39,1999,1999,Heroin,T40.1,13,11335454,Unreliable
Ohio,39,1999,1999,Other opioids,T40.2,21,11335454,0.2
Ohio,39,1999,1999,Other synthetic narcotics,T40.4,12,11335454,Unreliable
Ohio,39,2000,2000,Heroin,T40.1,15,11353140,Unreliable
Ohio,39,2000,2000,Other opioids,T40.2,45,11353140,0.4
Ohio,39,2000,2000,Other synthetic narcotics,T40.4,19,11353140,Unreliable
Ohio,39,2001,2001,Heroin,T40.1,19,11387404,Unreliable
Ohio,39,2001,2001,Other opioids,T40.2,52,11387404,0.5
Ohio,39,2001,2001,Methadone,T40.3,20,11387404,0.2
Ohio,39,2001,2001,Other synthetic narcotics,T40.4,31,11387404,0.3
Ohio,39,2002,2002,Heroin,T40.1,27,11407889,0.2
Ohio,39,2002,2002,Other opioids,T40.2,77,11407889,0.7
Ohio,39,2002,2002,Methadone,T40.3,30,11407889,0.3
Ohio,39,2002,2002,Other synthetic narcotics,T40.4,25,11407889,0.2
Ohio,39,2003,2003,Heroin,T40.1,13,11434788,Unreliable
Ohio,39,2003,2003,Other opioids,T40.2,60,11434788,0.5
Ohio,39,2003,2003,Methadone,T40.3,24,11434788,0.2
Ohio,39,2003,2003,Other synthetic narcotics,T40.4,17,11434788,Unreliable
Ohio,39,2004,2004,Heroin,T40.1,12,11452251,Unreliable
Ohio,39,2004,2004,Other opioids,T40.2,71,11452251,0.6
Ohio,39,2004,2004,Methadone,T40.3,55,11452251,0.5
Ohio,39,2004,2004,Other synthetic narcotics,T40.4,24,11452251,0.2
Ohio,39,2004,2004,Other and unspecified narcotics,T40.6,10,11452251,Unreliable
Ohio,39,2005,2005,Heroin,T40.1,21,11463320,0.2
Ohio,39,2005,2005,Other opioids,T40.2,83,11463320,0.7
Ohio,39,2005,2005,Methadone,T40.3,51,11463320,0.4
Ohio,39,2005,2005,Other synthetic narcotics,T40.4,44,11463320,0.4
Ohio,39,2005,2005,Other and unspecified narcotics,T40.6,11,11463320,Unreliable
Ohio,39,2006,2006,Heroin,T40.1,24,11481213,0.2
Ohio,39,2006,2006,Other opioids,T40.2,109,11481213,0.9
Ohio,39,2006,2006,Methadone,T40.3,59,11481213,0.5
Ohio,39,2006,2006,Other synthetic narcotics,T40.4,51,11481213,0.4
Ohio,39,2006,2006,Other and unspecified narcotics,T40.6,11,11481213,Unreliable
Ohio,39,2007,2007,Heroin,T40.1,29,11500468,0.3
Ohio,39,2007,2007,Other opioids,T40.2,120,11500468,1
Ohio,39,2007,2007,Methadone,T40.3,68,11500468,0.6
Ohio,39,2007,2007,Other synthetic narcotics,T40.4,41,11500468,0.4
Ohio,39,2007,2007,Other and unspecified narcotics,T40.6,11,11500468,Unreliable
Ohio,39,2008,2008,Heroin,T40.1,39,11515391,0.3
Ohio,39,2008,2008,Other opioids,T40.2,144,11515391,1.3
Ohio,39,2008,2008,Methadone,T40.3,72,11515391,0.6
Ohio,39,2008,2008,Other synthetic narcotics,T40.4,47,11515391,0.4
Ohio,39,2008,2008,Other and unspecified narcotics,T40.6,16,11515391,Unreliable
Ohio,39,2009,2009,Heroin,T40.1,53,11528896,0.5
Ohio,39,2009,2009,Other opioids,T40.2,151,11528896,1.3
Ohio,39,2009,2009,Methadone,T40.3,68,11528896,0.6
Ohio,39,2009,2009,Other synthetic narcotics,T40.4,37,11528896,0.3
Ohio,39,2009,2009,Other and unspecified narcotics,T40.6,12,11528896,Unreliable
Ohio,39,2010,2010,Heroin,T40.1,78,11536504,0.7
Ohio,39,2010,2010,Other opioids,T40.2,298,11536504,2.6
Ohio,39,2010,2010,Methadone,T40.3,101,11536504,0.9
Ohio,39,2010,2010,Other synthetic narcotics,T40.4,104,11536504,0.9
Ohio,39,2010,2010,Other and unspecified narcotics,T40.6,36,11536504,0.3
Ohio,39,2011,2011,Heroin,T40.1,111,11544951,1
Ohio,39,2011,2011,Other opioids,T40.2,375,11544951,3.2
Ohio,39,2011,2011,Methadone,T40.3,93,11544951,0.8
Ohio,39,2011,2011,Other synthetic narcotics,T40.4,99,11544951,0.9
Ohio,39,2011,2011,Other and unspecified narcotics,T40.6,36,11544951,0.3
Ohio,39,2012,2012,Heroin,T40.1,170,11544225,1.5
Ohio,39,2012,2012,Other opioids,T40.2,278,11544225,2.4
Ohio,39,2012,2012,Methadone,T40.3,77,11544225,0.7
Ohio,39,2012,2012,Other synthetic narcotics,T40.4,78,11544225,0.7
Ohio,39,2012,2012,Other and unspecified narcotics,T40.6,27,11544225,0.2
Ohio,39,2013,2013,Heroin,T40.1,253,11570808,2.2
Ohio,39,2013,2013,Other opioids,T40.2,278,11570808,2.4
Ohio,39,2013,2013,Methadone,T40.3,69,11570808,0.6
Ohio,39,2013,2013,Other synthetic narcotics,T40.4,78,11570808,0.7
Ohio,39,2013,2013,Other and unspecified narcotics,T40.6,36,11570808,0.3
Ohio,39,2014,2014,Heroin,T40.1,311,11594163,2.7
Ohio,39,2014,2014,Other opioids,T40.2,298,11594163,2.6
Ohio,39,2014,2014,Methadone,T40.3,42,11594163,0.4
Ohio,39,2014,2014,Other synthetic narcotics,T40.4,218,11594163,1.9
Ohio,39,2014,2014,Other and unspecified narcotics,T40.6,43,11594163,0.4
Ohio,39,2015,2015,Heroin,T40.1,337,11613423,2.9
Ohio,39,2015,2015,Other opioids,T40.2,333,11613423,2.9
Ohio,39,2015,2015,Methadone,T40.3,58,11613423,0.5
Ohio,39,2015,2015,Other synthetic narcotics,T40.4,337,11613423,2.9
Ohio,39,2015,2015,Other and unspecified narcotics,T40.6,51,11613423,0.4
Ohio,39,2016,2016,Heroin,T40.1,395,11614373,3.4
Ohio,39,2016,2016,Other opioids,T40.2,342,11614373,2.9
Ohio,39,2016,2016,Methadone,T40.3,50,11614373,0.4
Ohio,39,2016,2016,Other synthetic narcotics,T40.4,613,11614373,5.3
Ohio,39,2016,2016,Other and unspecified narcotics,T40.6,68,11614373,0.6
Ohio,39,2017,2017,Heroin,T40.1,309,11658609,2.7
Ohio,39,2017,2017,Other opioids,T40.2,369,11658609,3.2
Ohio,39,2017,2017,Methadone,T40.3,55,11658609,0.5
Ohio,39,2017,2017,Other synthetic narcotics,T40.4,1167,11658609,10
Ohio,39,2017,2017,Other and unspecified narcotics,T40.6,56,11658609,0.5
Ohio,39,2018,2018,Heroin,T40.1,242,11689442,2.1
Ohio,39,2018,2018,Other opioids,T40.2,253,11689442,2.2
Ohio,39,2018,2018,Methadone,T40.3,34,11689442,0.3
Ohio,39,2018,2018,Other synthetic narcotics,T40.4,877,11689442,7.5
Ohio,39,2018,2018,Other and unspecified narcotics,T40.6,25,11689442,0.2
Oklahoma,40,1999,1999,Other opioids,T40.2,22,3437147,0.6
Oklahoma,40,1999,1999,Other synthetic narcotics,T40.4,14,3437147,Unreliable
Oklahoma,40,2000,2000,Other opioids,T40.2,34,3450654,1
Oklahoma,40,2000,2000,Methadone,T40.3,13,3450654,Unreliable
Oklahoma,40,2000,2000,Other synthetic narcotics,T40.4,16,3450654,Unreliable
Oklahoma,40,2001,2001,Other opioids,T40.2,51,3467100,1.5
Oklahoma,40,2001,2001,Methadone,T40.3,14,3467100,Unreliable
Oklahoma,40,2001,2001,Other synthetic narcotics,T40.4,12,3467100,Unreliable
Oklahoma,40,2002,2002,Other opioids,T40.2,33,3489080,0.9
Oklahoma,40,2002,2002,Methadone,T40.3,14,3489080,Unreliable
Oklahoma,40,2002,2002,Other synthetic narcotics,T40.4,11,3489080,Unreliable
Oklahoma,40,2003,2003,Other opioids,T40.2,67,3504892,1.9
Oklahoma,40,2003,2003,Methadone,T40.3,25,3504892,0.7
Oklahoma,40,2003,2003,Other synthetic narcotics,T40.4,20,3504892,0.6
Oklahoma,40,2004,2004,Other opioids,T40.2,71,3525233,2
Oklahoma,40,2004,2004,Methadone,T40.3,39,3525233,1.1
Oklahoma,40,2004,2004,Other synthetic narcotics,T40.4,18,3525233,Unreliable
Oklahoma,40,2005,2005,Other opioids,T40.2,86,3548597,2.4
Oklahoma,40,2005,2005,Methadone,T40.3,52,3548597,1.5
Oklahoma,40,2005,2005,Other synthetic narcotics,T40.4,26,3548597,0.7
Oklahoma,40,2006,2006,Other opioids,T40.2,120,3594090,3.3
Oklahoma,40,2006,2006,Methadone,T40.3,62,3594090,1.7
Oklahoma,40,2006,2006,Other synthetic narcotics,T40.4,21,3594090,0.6
Oklahoma,40,2007,2007,Other opioids,T40.2,163,3634349,4.5
Oklahoma,40,2007,2007,Methadone,T40.3,80,3634349,2.2
Oklahoma,40,2007,2007,Other synthetic narcotics,T40.4,34,3634349,0.9
Oklahoma,40,2008,2008,Other opioids,T40.2,122,3668976,3.3
Oklahoma,40,2008,2008,Methadone,T40.3,35,3668976,1
Oklahoma,40,2008,2008,Other synthetic narcotics,T40.4,26,3668976,0.7
Oklahoma,40,2009,2009,Other opioids,T40.2,210,3717572,5.6
Oklahoma,40,2009,2009,Methadone,T40.3,49,3717572,1.3
Oklahoma,40,2009,2009,Other synthetic narcotics,T40.4,79,3717572,2.1
Oklahoma,40,2010,2010,Other opioids,T40.2,211,3751351,5.6
Oklahoma,40,2010,2010,Methadone,T40.3,43,3751351,1.1
Oklahoma,40,2010,2010,Other synthetic narcotics,T40.4,66,3751351,1.8
Oklahoma,40,2011,2011,Other opioids,T40.2,227,3791508,6
Oklahoma,40,2011,2011,Methadone,T40.3,40,3791508,1.1
Oklahoma,40,2011,2011,Other synthetic narcotics,T40.4,54,3791508,1.4
Oklahoma,40,2011,2011,Other and unspecified narcotics,T40.6,14,3791508,Unreliable
Oklahoma,40,2012,2012,Other opioids,T40.2,211,3814820,5.5
Oklahoma,40,2012,2012,Methadone,T40.3,36,3814820,0.9
Oklahoma,40,2012,2012,Other synthetic narcotics,T40.4,61,3814820,1.6
Oklahoma,40,2013,2013,Other opioids,T40.2,217,3850568,5.6
Oklahoma,40,2013,2013,Methadone,T40.3,34,3850568,0.9
Oklahoma,40,2013,2013,Other synthetic narcotics,T40.4,47,3850568,1.2
Oklahoma,40,2014,2014,Heroin,T40.1,12,3878051,Unreliable
Oklahoma,40,2014,2014,Other opioids,T40.2,230,3878051,5.9
Oklahoma,40,2014,2014,Methadone,T40.3,31,3878051,0.8
Oklahoma,40,2014,2014,Other synthetic narcotics,T40.4,43,3878051,1.1
Oklahoma,40,2015,2015,Heroin,T40.1,15,3911338,Unreliable
Oklahoma,40,2015,2015,Other opioids,T40.2,170,3911338,4.3
Oklahoma,40,2015,2015,Methadone,T40.3,24,3911338,0.6
Oklahoma,40,2015,2015,Other synthetic narcotics,T40.4,44,3911338,1.1
Oklahoma,40,2016,2016,Heroin,T40.1,26,3923561,0.7
Oklahoma,40,2016,2016,Other opioids,T40.2,146,3923561,3.7
Oklahoma,40,2016,2016,Methadone,T40.3,25,3923561,0.6
Oklahoma,40,2016,2016,Other synthetic narcotics,T40.4,41,3923561,1
Oklahoma,40,2017,2017,Heroin,T40.1,27,3930864,0.7
Oklahoma,40,2017,2017,Other opioids,T40.2,117,3930864,3
Oklahoma,40,2017,2017,Methadone,T40.3,20,3930864,0.5
Oklahoma,40,2017,2017,Other synthetic narcotics,T40.4,52,3930864,1.3
Oklahoma,40,2018,2018,Heroin,T40.1,42,3943079,1.1
Oklahoma,40,2018,2018,Other opioids,T40.2,83,3943079,2.1
Oklahoma,40,2018,2018,Methadone,T40.3,10,3943079,Unreliable
Oklahoma,40,2018,2018,Other synthetic narcotics,T40.4,38,3943079,1
Oregon,41,1999,1999,Heroin,T40.1,10,3393941,Unreliable
Oregon,41,2001,2001,Other opioids,T40.2,13,3467937,Unreliable
Oregon,41,2001,2001,Methadone,T40.3,13,3467937,Unreliable
Oregon,41,2002,2002,Other opioids,T40.2,15,3513424,Unreliable
Oregon,41,2002,2002,Methadone,T40.3,15,3513424,Unreliable
Oregon,41,2003,2003,Other opioids,T40.2,20,3547376,0.6
Oregon,41,2003,2003,Methadone,T40.3,13,3547376,Unreliable
Oregon,41,2004,2004,Other opioids,T40.2,20,3569463,0.6
Oregon,41,2004,2004,Methadone,T40.3,19,3569463,Unreliable
Oregon,41,2005,2005,Other opioids,T40.2,24,3613202,0.7
Oregon,41,2005,2005,Methadone,T40.3,21,3613202,0.6
Oregon,41,2006,2006,Other opioids,T40.2,18,3670883,Unreliable
Oregon,41,2006,2006,Methadone,T40.3,17,3670883,Unreliable
Oregon,41,2007,2007,Other opioids,T40.2,23,3722417,0.6
Oregon,41,2007,2007,Methadone,T40.3,20,3722417,0.5
Oregon,41,2008,2008,Other opioids,T40.2,24,3768748,0.6
Oregon,41,2008,2008,Methadone,T40.3,19,3768748,Unreliable
Oregon,41,2008,2008,Other and unspecified narcotics,T40.6,11,3768748,Unreliable
Oregon,41,2009,2009,Heroin,T40.1,12,3808600,Unreliable
Oregon,41,2009,2009,Other opioids,T40.2,40,3808600,1.1
Oregon,41,2009,2009,Methadone,T40.3,23,3808600,0.6
Oregon,41,2010,2010,Other opioids,T40.2,47,3831074,1.2
Oregon,41,2010,2010,Methadone,T40.3,17,3831074,Unreliable
Oregon,41,2011,2011,Heroin,T40.1,16,3871859,Unreliable
Oregon,41,2011,2011,Other opioids,T40.2,54,3871859,1.4
Oregon,41,2011,2011,Methadone,T40.3,23,3871859,0.6
Oregon,41,2011,2011,Other synthetic narcotics,T40.4,10,3871859,Unreliable
Oregon,41,2012,2012,Heroin,T40.1,15,3899353,Unreliable
Oregon,41,2012,2012,Other opioids,T40.2,41,3899353,1.1
Oregon,41,2012,2012,Methadone,T40.3,22,3899353,0.6
Oregon,41,2013,2013,Heroin,T40.1,19,3930065,Unreliable
Oregon,41,2013,2013,Other opioids,T40.2,46,3930065,1.2
Oregon,41,2013,2013,Methadone,T40.3,16,3930065,Unreliable
Oregon,41,2014,2014,Heroin,T40.1,30,3970239,0.8
Oregon,41,2014,2014,Other opioids,T40.2,53,3970239,1.3
Oregon,41,2014,2014,Methadone,T40.3,14,3970239,Unreliable
Oregon,41,2015,2015,Heroin,T40.1,37,4028977,0.9
Oregon,41,2015,2015,Other opioids,T40.2,64,4028977,1.6
Oregon,41,2015,2015,Methadone,T40.3,26,4028977,0.6
Oregon,41,2015,2015,Other synthetic narcotics,T40.4,13,4028977,Unreliable
Oregon,41,2016,2016,Heroin,T40.1,32,4093465,0.8
Oregon,41,2016,2016,Other opioids,T40.2,52,4093465,1.3
Oregon,41,2016,2016,Methadone,T40.3,12,4093465,Unreliable
Oregon,41,2017,2017,Heroin,T40.1,54,4142776,1.3
Oregon,41,2017,2017,Other opioids,T40.2,67,4142776,1.6
Oregon,41,2017,2017,Methadone,T40.3,28,4142776,0.7
Oregon,41,2017,2017,Other synthetic narcotics,T40.4,32,4142776,0.8
Oregon,41,2017,2017,Other and unspecified narcotics,T40.6,17,4142776,Unreliable
Oregon,41,2018,2018,Heroin,T40.1,82,4190713,2
Oregon,41,2018,2018,Other opioids,T40.2,65,4190713,1.6
Oregon,41,2018,2018,Methadone,T40.3,19,4190713,Unreliable
Oregon,41,2018,2018,Other synthetic narcotics,T40.4,45,4190713,1.1
Oregon,41,2018,2018,Other and unspecified narcotics,T40.6,27,4190713,0.6
Pennsylvania,42,1999,1999,Heroin,T40.1,64,12263805,0.5
Pennsylvania,42,1999,1999,Other opioids,T40.2,36,12263805,0.3
Pennsylvania,42,1999,1999,Other synthetic narcotics,T40.4,18,12263805,Unreliable
Pennsylvania,42,2000,2000,Heroin,T40.1,52,12281054,0.4
Pennsylvania,42,2000,2000,Other opioids,T40.2,50,12281054,0.4
Pennsylvania,42,2000,2000,Methadone,T40.3,12,12281054,Unreliable
Pennsylvania,42,2000,2000,Other synthetic narcotics,T40.4,20,12281054,0.2
Pennsylvania,42,2000,2000,Other and unspecified narcotics,T40.6,21,12281054,0.2
Pennsylvania,42,2001,2001,Heroin,T40.1,39,12298970,0.3
Pennsylvania,42,2001,2001,Other opioids,T40.2,29,12298970,0.2
Pennsylvania,42,2001,2001,Other synthetic narcotics,T40.4,14,12298970,Unreliable
Pennsylvania,42,2001,2001,Other and unspecified narcotics,T40.6,12,12298970,Unreliable
Pennsylvania,42,2002,2002,Heroin,T40.1,26,12331031,0.2
Pennsylvania,42,2002,2002,Other opioids,T40.2,44,12331031,0.4
Pennsylvania,42,2002,2002,Methadone,T40.3,18,12331031,Unreliable
Pennsylvania,42,2002,2002,Other synthetic narcotics,T40.4,21,12331031,0.2
Pennsylvania,42,2002,2002,Other and unspecified narcotics,T40.6,31,12331031,0.3
Pennsylvania,42,2003,2003,Heroin,T40.1,27,12374658,0.2
Pennsylvania,42,2003,2003,Other opioids,T40.2,46,12374658,0.4
Pennsylvania,42,2003,2003,Methadone,T40.3,24,12374658,0.2
Pennsylvania,42,2003,2003,Other synthetic narcotics,T40.4,32,12374658,0.3
Pennsylvania,42,2003,2003,Other and unspecified narcotics,T40.6,24,12374658,0.2
Pennsylvania,42,2004,2004,Heroin,T40.1,10,12410722,Unreliable
Pennsylvania,42,2004,2004,Other opioids,T40.2,47,12410722,0.4
Pennsylvania,42,2004,2004,Methadone,T40.3,35,12410722,0.3
Pennsylvania,42,2004,2004,Other synthetic narcotics,T40.4,25,12410722,0.2
Pennsylvania,42,2004,2004,Other and unspecified narcotics,T40.6,18,12410722,Unreliable
Pennsylvania,42,2005,2005,Heroin,T40.1,16,12449990,Unreliable
Pennsylvania,42,2005,2005,Other opioids,T40.2,51,12449990,0.4
Pennsylvania,42,2005,2005,Methadone,T40.3,44,12449990,0.4
Pennsylvania,42,2005,2005,Other synthetic narcotics,T40.4,29,12449990,0.2
Pennsylvania,42,2005,2005,Other and unspecified narcotics,T40.6,20,12449990,0.2
Pennsylvania,42,2006,2006,Heroin,T40.1,12,12510809,Unreliable
Pennsylvania,42,2006,2006,Other opioids,T40.2,39,12510809,0.3
Pennsylvania,42,2006,2006,Methadone,T40.3,32,12510809,0.3
Pennsylvania,42,2006,2006,Other synthetic narcotics,T40.4,23,12510809,0.2
Pennsylvania,42,2006,2006,Other and unspecified narcotics,T40.6,21,12510809,0.2
Pennsylvania,42,2007,2007,Heroin,T40.1,20,12563937,0.2
Pennsylvania,42,2007,2007,Other opioids,T40.2,83,12563937,0.7
Pennsylvania,42,2007,2007,Methadone,T40.3,48,12563937,0.4
Pennsylvania,42,2007,2007,Other synthetic narcotics,T40.4,23,12563937,0.2
Pennsylvania,42,2008,2008,Heroin,T40.1,34,12612285,0.3
Pennsylvania,42,2008,2008,Other opioids,T40.2,92,12612285,0.7
Pennsylvania,42,2008,2008,Methadone,T40.3,47,12612285,0.4
Pennsylvania,42,2008,2008,Other synthetic narcotics,T40.4,33,12612285,0.3
Pennsylvania,42,2008,2008,Other and unspecified narcotics,T40.6,17,12612285,Unreliable
Pennsylvania,42,2009,2009,Heroin,T40.1,44,12666858,0.3
Pennsylvania,42,2009,2009,Other opioids,T40.2,127,12666858,1
Pennsylvania,42,2009,2009,Methadone,T40.3,53,12666858,0.4
Pennsylvania,42,2009,2009,Other synthetic narcotics,T40.4,40,12666858,0.3
Pennsylvania,42,2009,2009,Other and unspecified narcotics,T40.6,21,12666858,0.2
